time_s,wheel_fl_rpm,wheel_fr_rpm,wheel_rl_rpm,wheel_rr_rpm,brake_pressure_fl_bar,brake_pressure_fr_bar,brake_pressure_rl_bar,brake_pressure_rr_bar,vehicle_speed_ref_kph,surface_type,road_mu,abs_active
1.792,227.23081741706872,227.23081741706872,227.23081741706872,227.23081741706872,98.75766899768261,98.75766899768261,98.75766899768261,98.75766899768261,85.664,dry,0.9,0
1.793,227.20959675798977,227.20959675798977,227.20959675798977,227.20959675798977,98.53815915507228,98.53815915507228,98.53815915507228,98.53815915507228,85.656,dry,0.9,0
1.794,227.18837609891088,227.18837609891088,227.18837609891088,227.18837609891088,98.30097855798245,98.30097855798245,98.30097855798245,98.30097855798245,85.648,dry,0.9,0
1.795,227.16715543983193,227.16715543983193,227.16715543983193,227.16715543983193,98.04618057104689,98.04618057104689,98.04618057104689,98.04618057104689,85.64,dry,0.9,0
1.796,227.14593478075304,227.14593478075304,227.14593478075304,227.14593478075304,97.77382252273758,97.77382252273758,97.77382252273758,97.77382252273758,85.632,dry,0.9,0
1.797,227.12471412167412,227.12471412167412,227.12471412167412,227.12471412167412,97.48396569246664,97.48396569246664,97.48396569246664,97.48396569246664,85.624,dry,0.9,0
1.798,227.10349346259517,227.10349346259517,227.10349346259517,227.10349346259517,97.17667529679785,97.17667529679785,97.17667529679785,97.17667529679785,85.616,dry,0.9,0
1.799,227.0822728035163,227.0822728035163,227.0822728035163,227.0822728035163,96.85202047477395,96.85202047477395,96.85202047477395,96.85202047477395,85.608,dry,0.9,0
1.8,227.06105214443733,227.06105214443733,227.06105214443733,227.06105214443733,96.51007427236024,96.51007427236024,96.51007427236024,96.51007427236024,85.6,dry,0.9,0
1.801,227.03983148535843,227.03983148535843,227.03983148535843,227.03983148535843,96.15091362600971,96.15091362600971,96.15091362600971,96.15091362600971,85.592,dry,0.9,0
1.802,227.01861082627954,227.01861082627954,227.01861082627954,227.01861082627954,95.77461934535259,95.77461934535259,95.77461934535259,95.77461934535259,85.584,dry,0.9,0
1.803,226.99739016720056,226.99739016720056,226.99739016720056,226.99739016720056,95.38127609501461,95.38127609501461,95.38127609501461,95.38127609501461,85.576,dry,0.9,0
1.804,226.97616950812167,226.97616950812167,226.97616950812167,226.97616950812167,94.97097237556746,94.97097237556746,94.97097237556746,94.97097237556746,85.568,dry,0.9,0
1.805,226.95494884904275,226.95494884904275,226.95494884904275,226.95494884904275,94.54380050361742,94.54380050361742,94.54380050361742,94.54380050361742,85.56,dry,0.9,0
1.806,226.93372818996383,226.93372818996383,226.93372818996383,226.93372818996383,94.09985659103326,94.09985659103326,94.09985659103326,94.09985659103326,85.55199999999999,dry,0.9,0
1.807,226.91250753088488,226.91250753088488,226.91250753088488,226.91250753088488,93.63924052332254,93.63924052332254,93.63924052332254,93.63924052332254,85.544,dry,0.9,0
1.808,226.89128687180602,226.89128687180602,226.89128687180602,226.89128687180602,93.16205593715729,93.16205593715729,93.16205593715729,93.16205593715729,85.536,dry,0.9,0
1.809,226.8700662127271,226.8700662127271,226.8700662127271,226.8700662127271,92.6684101970564,92.6684101970564,92.6684101970564,92.6684101970564,85.528,dry,0.9,0
1.81,226.84884555364815,226.84884555364815,226.84884555364815,226.84884555364815,92.1584143712285,92.1584143712285,92.1584143712285,92.1584143712285,85.52,dry,0.9,0
1.811,226.82762489456925,226.82762489456925,226.82762489456925,226.82762489456925,91.63218320658333,91.63218320658333,91.63218320658333,91.63218320658333,85.512,dry,0.9,0
1.812,226.8064042354903,226.8064042354903,226.8064042354903,226.8064042354903,91.08983510291259,91.08983510291259,91.08983510291259,91.08983510291259,85.504,dry,0.9,0
1.813,226.7851835764114,226.7851835764114,226.7851835764114,226.7851835764114,90.53149208625166,90.53149208625166,90.53149208625166,90.53149208625166,85.496,dry,0.9,0
1.814,226.76396291733246,226.76396291733246,226.76396291733246,226.76396291733246,89.95727978142382,89.95727978142382,89.95727978142382,89.95727978142382,85.488,dry,0.9,0
1.815,226.74274225825354,226.74274225825354,226.74274225825354,226.74274225825354,89.36732738377538,89.36732738377538,89.36732738377538,89.36732738377538,85.48,dry,0.9,0
1.816,226.72152159917465,226.72152159917465,226.72152159917465,226.72152159917465,88.7617676301065,88.7617676301065,88.7617676301065,88.7617676301065,85.472,dry,0.9,0
1.817,226.7003009400957,226.7003009400957,226.7003009400957,226.7003009400957,88.1407367688077,88.1407367688077,88.1407367688077,88.1407367688077,85.464,dry,0.9,0
1.818,226.67908028101684,226.67908028101684,226.67908028101684,226.67908028101684,87.50437452920232,87.50437452920232,87.50437452920232,87.50437452920232,85.456,dry,0.9,0
1.819,226.65785962193792,226.65785962193792,226.65785962193792,226.65785962193792,86.85282409010982,86.85282409010982,86.85282409010982,86.85282409010982,85.44800000000001,dry,0.9,0
1.82,226.63663896285894,226.63663896285894,226.63663896285894,226.63663896285894,86.18623204763028,86.18623204763028,86.18623204763028,86.18623204763028,85.44,dry,0.9,0
1.821,226.61541830378007,226.61541830378007,226.61541830378007,226.61541830378007,85.50474838216127,85.50474838216127,85.50474838216127,85.50474838216127,85.432,dry,0.9,0
1.822,226.59419764470113,226.59419764470113,226.59419764470113,226.59419764470113,84.80852642465203,84.80852642465203,84.80852642465203,84.80852642465203,85.424,dry,0.9,0
1.823,226.5729769856222,226.5729769856222,226.5729769856222,226.5729769856222,84.09772282210648,84.09772282210648,84.09772282210648,84.09772282210648,85.416,dry,0.9,0
1.824,226.55175632654328,226.55175632654328,226.55175632654328,226.55175632654328,83.37249750233605,83.37249750233605,83.37249750233605,83.37249750233605,85.408,dry,0.9,0
1.825,226.5305356674644,226.5305356674644,226.5305356674644,226.5305356674644,82.63301363797828,82.63301363797828,82.63301363797828,82.63301363797828,85.4,dry,0.9,0
1.826,226.5093150083854,226.5093150083854,226.5093150083854,226.5093150083854,81.87943760978303,81.87943760978303,81.87943760978303,81.87943760978303,85.392,dry,0.9,0
1.827,226.48809434930652,226.48809434930652,226.48809434930652,226.48809434930652,81.11193896917749,81.11193896917749,81.11193896917749,81.11193896917749,85.384,dry,0.9,0
1.828,226.46687369022763,226.46687369022763,226.46687369022763,226.46687369022763,80.33069040011796,80.33069040011796,80.33069040011796,80.33069040011796,85.376,dry,0.9,0
1.829,226.44565303114868,226.44565303114868,226.44565303114868,226.44565303114868,79.53586768023676,79.53586768023676,79.53586768023676,79.53586768023676,85.368,dry,0.9,0
1.83,226.4244323720698,226.4244323720698,226.4244323720698,226.4244323720698,78.72764964129219,78.72764964129219,78.72764964129219,78.72764964129219,85.36,dry,0.9,0
1.831,226.40321171299084,226.40321171299084,226.40321171299084,226.40321171299084,77.90621812893414,77.90621812893414,77.90621812893414,77.90621812893414,85.352,dry,0.9,0
1.832,226.38199105391192,226.38199105391192,226.38199105391192,226.38199105391192,77.07175796178689,77.07175796178689,77.07175796178689,77.07175796178689,85.344,dry,0.9,0
1.833,226.36077039483303,226.36077039483303,226.36077039483303,226.36077039483303,76.22445688986792,76.22445688986792,76.22445688986792,76.22445688986792,85.336,dry,0.9,0
1.834,226.33954973575408,226.33954973575408,226.33954973575408,226.33954973575408,75.3645055523439,75.3645055523439,75.3645055523439,75.3645055523439,85.328,dry,0.9,0
1.835,226.31832907667518,226.31832907667518,226.31832907667518,226.31832907667518,74.49209743463804,74.49209743463804,74.49209743463804,74.49209743463804,85.32,dry,0.9,0
1.836,226.29710841759623,226.29710841759623,226.29710841759623,226.29710841759623,73.60742882489578,73.60742882489578,73.60742882489578,73.60742882489578,85.312,dry,0.9,0
1.837,226.27588775851734,226.27588775851734,226.27588775851734,226.27588775851734,72.710698769823,72.710698769823,72.710698769823,72.710698769823,85.304,dry,0.9,0
1.838,226.2546670994384,226.2546670994384,226.2546670994384,226.2546670994384,71.80210902989839,71.80210902989839,71.80210902989839,71.80210902989839,85.29599999999999,dry,0.9,0
1.839,226.23344644035947,226.23344644035947,226.23344644035947,226.23344644035947,70.88186403398055,70.88186403398055,70.88186403398055,70.88186403398055,85.288,dry,0.9,0
1.84,226.2122257812806,226.2122257812806,226.2122257812806,226.2122257812806,69.95017083331132,69.95017083331132,69.95017083331132,69.95017083331132,85.28,dry,0.9,0
1.841,226.19100512220166,226.19100512220166,226.19100512220166,226.19100512220166,69.00723905493052,69.00723905493052,69.00723905493052,69.00723905493052,85.272,dry,0.9,0
1.842,226.16978446312268,226.16978446312268,226.16978446312268,226.16978446312268,68.05328085450965,68.05328085450965,68.05328085450965,68.05328085450965,85.264,dry,0.9,0
1.843,226.14856380404382,226.14856380404382,226.14856380404382,226.14856380404382,67.08851086862023,67.08851086862023,67.08851086862023,67.08851086862023,85.256,dry,0.9,0
1.844,226.1273431449649,226.1273431449649,226.1273431449649,226.1273431449649,66.1131461664383,66.1131461664383,66.1131461664383,66.1131461664383,85.248,dry,0.9,0
1.845,226.10612248588595,226.10612248588595,226.10612248588595,226.10612248588595,65.1274062009073,65.1274062009073,65.1274062009073,65.1274062009073,85.24,dry,0.9,0
1.846,226.08490182680706,226.08490182680706,226.08490182680706,226.08490182680706,64.13151275936092,64.13151275936092,64.13151275936092,64.13151275936092,85.232,dry,0.9,0
1.847,226.06368116772816,226.06368116772816,226.06368116772816,226.06368116772816,63.12568991362234,63.12568991362234,63.12568991362234,63.12568991362234,85.224,dry,0.9,0
1.848,226.0424605086492,226.0424605086492,226.0424605086492,226.0424605086492,62.11016396958786,62.11016396958786,62.11016396958786,62.11016396958786,85.216,dry,0.9,0
1.849,225.48218081046429,225.48218081046429,225.48218081046429,225.48218081046429,61.085163416311616,61.085163416311616,61.085163416311616,61.085163416311616,85.208,dry,0.9,0
1.85,224.4319044989416,224.4319044989416,224.4319044989416,224.4319044989416,60.05091887459321,60.05091887459321,60.05091887459321,60.05091887459321,85.2,dry,0.9,0
1.851,223.36437091160533,223.36437091160533,223.36437091160533,223.36437091160533,59.00766304509155,59.00766304509155,59.00766304509155,59.00766304509155,85.19200000000001,dry,0.9,0
1.852,222.28000349536916,222.28000349536916,222.28000349536916,222.28000349536916,57.95563065596709,57.95563065596709,57.95563065596709,57.95563065596709,85.184,dry,0.9,0
1.853,221.1792323512029,221.1792323512029,221.1792323512029,221.1792323512029,56.89505841006942,56.89505841006942,56.89505841006942,56.89505841006942,85.176,dry,0.9,0
1.854,220.0624940608338,220.0624940608338,220.0624940608338,220.0624940608338,55.826184931678824,55.826184931678824,55.826184931678824,55.826184931678824,85.168,dry,0.9,0
1.855,218.93023151088667,218.93023151088667,218.93023151088667,218.93023151088667,54.749250712819695,54.749250712819695,54.749250712819695,54.749250712819695,85.16,dry,0.9,0
1.856,217.78289371453914,217.78289371453914,217.78289371453914,217.78289371453914,53.664498059147235,53.664498059147235,53.664498059147235,53.664498059147235,85.152,dry,0.9,0
1.857,216.62093563075598,216.62093563075598,216.62093563075598,216.62093563075598,52.57217103543249,52.57217103543249,52.57217103543249,52.57217103543249,85.144,dry,0.9,0
1.858,215.44481798117795,215.44481798117795,215.44481798117795,215.44481798117795,51.4725154106476,51.4725154106476,51.4725154106476,51.4725154106476,85.136,dry,0.9,0
1.859,214.25500706474546,214.25500706474546,214.25500706474546,214.25500706474546,50.36577860266925,50.36577860266925,50.36577860266925,50.36577860266925,85.128,dry,0.9,0
1.86,213.05197457011772,213.05197457011772,213.05197457011772,213.05197457011772,49.25220962260944,49.25220962260944,49.25220962260944,49.25220962260944,85.12,dry,0.9,0
1.861,211.83619738597952,211.83619738597952,211.83619738597952,211.83619738597952,48.13205901879191,48.13205901879191,48.13205901879191,48.13205901879191,85.112,dry,0.9,0
1.862,210.60815740929544,210.60815740929544,210.60815740929544,210.60815740929544,47.005578820376115,47.005578820376115,47.005578820376115,47.005578820376115,85.104,dry,0.9,0
1.863,209.36834135160407,209.36834135160407,209.36834135160407,209.36834135160407,45.87302248065467,45.87302248065467,45.87302248065467,45.87302248065467,85.096,dry,0.9,0
1.864,208.11724054341545,208.11724054341545,208.11724054341545,208.11724054341545,44.73464482002608,44.73464482002608,44.73464482002608,44.73464482002608,85.088,dry,0.9,0
1.865,206.85535073680478,206.85535073680478,206.85535073680478,206.85535073680478,43.59070196866147,43.59070196866147,43.59070196866147,43.59070196866147,85.08,dry,0.9,0
1.866,205.58317190626673,205.58317190626673,205.58317190626673,205.58317190626673,42.441451308876445,42.441451308876445,42.441451308876445,42.441451308876445,85.072,dry,0.9,0
1.867,204.3012080479255,204.3012080479255,204.3012080479255,204.3012080479255,41.28715141722135,41.28715141722135,41.28715141722135,41.28715141722135,85.064,dry,0.9,0
1.868,203.00996697716894,203.00996697716894,203.00996697716894,203.00996697716894,40.12806200630134,40.12806200630134,40.12806200630134,40.12806200630134,85.056,dry,0.9,0
1.869,201.70996012479281,201.70996012479281,201.70996012479281,201.70996012479281,38.964443866345086,38.964443866345086,38.964443866345086,38.964443866345086,85.048,dry,0.9,0
1.87,200.4017023317412,200.4017023317412,200.4017023317412,200.4017023317412,37.796558806524274,37.796558806524274,37.796558806524274,37.796558806524274,85.03999999999999,dry,0.9,0
1.871,199.08571164251742,199.08571164251742,199.08571164251742,199.08571164251742,36.624669596050666,36.624669596050666,36.624669596050666,36.624669596050666,85.032,dry,0.9,0
1.872,197.76250909735225,197.76250909735225,197.76250909735225,197.76250909735225,35.449039905052736,35.449039905052736,35.449039905052736,35.449039905052736,85.024,dry,0.9,0
1.873,196.4326185232167,196.4326185232167,196.4326185232167,196.4326185232167,34.269934245251605,34.269934245251605,34.269934245251605,34.269934245251605,85.016,dry,0.9,0
1.874,195.09656632375348,195.09656632375348,195.09656632375348,195.09656632375348,33.08761791044556,33.08761791044556,33.08761791044556,33.08761791044556,85.008,dry,0.9,0
1.875,193.7548812682239,193.7548812682239,193.7548812682239,193.7548812682239,31.9023569168232,31.9023569168232,31.9023569168232,31.9023569168232,85.0,dry,0.9,0
1.8760000000000001,192.4080942795409,192.4080942795409,192.4080942795409,192.4080942795409,30.714417943106973,30.714417943106973,30.714417943106973,30.714417943106973,84.992,dry,0.9,0
1.877,191.05673822148768,191.05673822148768,191.05673822148768,191.05673822148768,29.524068270554654,29.524068270554654,29.524068270554654,29.524068270554654,84.984,dry,0.9,0
1.8780000000000001,189.70134768519293,189.70134768519293,189.70134768519293,189.70134768519293,28.331575722820823,28.331575722820823,28.331575722820823,28.331575722820823,84.976,dry,0.9,0
1.879,188.34245877496215,188.34245877496215,188.34245877496215,188.34245877496215,27.13720860569821,27.13720860569821,27.13720860569821,27.13720860569821,84.968,dry,0.9,0
1.8800000000000001,186.98060889353675,186.98060889353675,186.98060889353675,186.98060889353675,25.941235646748623,25.941235646748623,25.941235646748623,25.941235646748623,84.96,dry,0.9,0
1.881,185.61633652688192,185.61633652688192,185.61633652688192,185.61633652688192,24.74392593484348,24.74392593484348,24.74392593484348,24.74392593484348,84.952,dry,0.9,0
1.8820000000000001,184.25018102857342,184.25018102857342,184.25018102857342,184.25018102857342,23.545548859616005,23.545548859616005,23.545548859616005,23.545548859616005,84.944,dry,0.9,0
1.883,182.88268240388612,182.88268240388612,182.88268240388612,182.88268240388612,22.346374050852788,22.346374050852788,22.346374050852788,22.346374050852788,84.936,dry,0.9,0
1.8840000000000001,181.51438109365438,181.51438109365438,181.51438109365438,181.51438109365438,21.146671317826822,21.146671317826822,21.146671317826822,21.146671317826822,84.928,dry,0.9,0
1.885,180.14581775800667,180.14581775800667,180.14581775800667,180.14581775800667,20.05328941140789,20.05328941140789,20.05328941140789,20.05328941140789,84.92,dry,0.9,0
1.8860000000000001,178.77753306004763,178.77753306004763,178.77753306004763,178.77753306004763,21.253238150750413,21.253238150750413,21.253238150750413,21.253238150750413,84.912,dry,0.9,0
1.887,177.41006744958008,177.41006744958008,177.41006744958008,177.41006744958008,22.45290491679551,22.45290491679551,22.45290491679551,22.45290491679551,84.904,dry,0.9,0
1.8880000000000001,176.04396094695755,176.04396094695755,176.04396094695755,176.04396094695755,23.65201978958273,23.65201978958273,23.65201978958273,23.65201978958273,84.896,dry,0.9,0
1.889,174.6797529271448,174.6797529271448,174.6797529271448,174.6797529271448,24.850312973324133,24.850312973324133,24.850312973324133,24.850312973324133,84.888,dry,0.9,0
1.8900000000000001,173.31798190407682,173.31798190407682,173.31798190407682,173.31798190407682,26.047514857108645,26.047514857108645,26.047514857108645,26.047514857108645,84.88,dry,0.9,0
1.891,171.95918531540863,171.95918531540863,171.95918531540863,171.95918531540863,27.243356075563067,27.243356075563067,27.243356075563067,27.243356075563067,84.872,dry,0.9,0
1.8920000000000001,170.60389930772797,170.60389930772797,170.60389930772797,170.60389930772797,28.437567569458167,28.437567569458167,28.437567569458167,28.437567569458167,84.864,dry,0.9,0
1.893,169.25265852233318,169.25265852233318,169.25265852233318,169.25265852233318,29.629880646245578,29.629880646245578,29.629880646245578,29.629880646245578,84.856,dry,0.9,0
1.8940000000000001,167.90599588164622,167.90599588164622,167.90599588164622,167.90599588164622,30.820027040513907,30.820027040513907,30.820027040513907,30.820027040513907,84.848,dry,0.9,1
1.895,166.56444237636003,166.56444237636003,166.56444237636003,166.56444237636003,32.00773897434419,32.00773897434419,32.00773897434419,32.00773897434419,84.84,dry,0.9,1
1.8960000000000001,165.2285268533927,165.2285268533927,165.2285268533927,165.2285268533927,33.19274921756281,33.19274921756281,33.19274921756281,33.19274921756281,84.832,dry,0.9,1
1.897,163.89877580474558,163.89877580474558,163.89877580474558,163.89877580474558,34.37479114786397,34.37479114786397,34.37479114786397,34.37479114786397,84.824,dry,0.9,1
1.8980000000000001,162.57571315733605,162.57571315733605,162.57571315733605,162.57571315733605,35.55359881080005,35.55359881080005,35.55359881080005,35.55359881080005,84.816,dry,0.9,1
1.899,161.25986006390372,161.25986006390372,161.25986006390372,161.25986006390372,36.72890697961968,36.72890697961968,36.72890697961968,36.72890697961968,84.80799999999999,dry,0.9,1
1.9000000000000001,159.95173469505983,159.95173469505983,159.95173469505983,159.95173469505983,37.90045121494399,37.90045121494399,37.90045121494399,37.90045121494399,84.8,dry,0.9,1
1.901,158.6518520325702,158.6518520325702,158.6518520325702,158.6518520325702,39.06796792426135,39.06796792426135,39.06796792426135,39.06796792426135,84.792,dry,0.9,1
1.9020000000000001,157.36072366395592,157.36072366395592,157.36072366395592,157.36072366395592,40.23119442123841,40.23119442123841,40.23119442123841,40.23119442123841,84.78399999999999,dry,0.9,1
1.903,156.07885757848726,156.07885757848726,156.07885757848726,156.07885757848726,41.38986898482041,41.38986898482041,41.38986898482041,41.38986898482041,84.776,dry,0.9,1
1.9040000000000001,154.8067579646549,154.8067579646549,154.8067579646549,154.8067579646549,42.543730918118655,42.543730918118655,42.543730918118655,42.543730918118655,84.768,dry,0.9,1
1.905,153.54492500920458,153.54492500920458,153.54492500920458,153.54492500920458,43.69252060706571,43.69252060706571,43.69252060706571,43.69252060706571,84.76,dry,0.9,1
1.9060000000000001,152.293854697804,152.293854697804,152.293854697804,152.293854697804,44.835979578828784,44.835979578828784,44.835979578828784,44.835979578828784,84.752,dry,0.9,1
1.907,151.0540386174345,151.0540386174345,151.0540386174345,151.0540386174345,45.973850559962074,45.973850559962074,45.973850559962074,45.973850559962074,84.744,dry,0.9,1
1.9080000000000001,149.82596376057307,149.82596376057307,149.82596376057307,149.82596376057307,47.10587753429601,47.10587753429601,47.10587753429601,47.10587753429601,84.736,dry,0.9,1
1.909,148.61011233125618,148.61011233125618,148.61011233125618,148.61011233125618,48.2318058005368,48.2318058005368,48.2318058005368,48.2318058005368,84.728,dry,0.9,1
1.9100000000000001,147.40696155308873,147.40696155308873,147.40696155308873,147.40696155308873,49.351382029574495,49.351382029574495,49.351382029574495,49.351382029574495,84.72,dry,0.9,1
1.911,146.21698347928844,146.21698347928844,146.21698347928844,146.21698347928844,50.46435432148049,50.46435432148049,50.46435432148049,50.46435432148049,84.712,dry,0.9,1
1.9120000000000001,145.04064480482768,145.04064480482768,145.04064480482768,145.04064480482768,51.570472262185206,51.570472262185206,51.570472262185206,51.570472262185206,84.704,dry,0.9,1
1.913,143.87840668076115,143.87840668076115,143.87840668076115,143.87840668076115,52.66948697981734,52.66948697981734,52.66948697981734,52.66948697981734,84.696,dry,0.9,1
1.9140000000000001,142.7307245307996,142.7307245307996,142.7307245307996,142.7307245307996,53.76115120070264,53.76115120070264,53.76115120070264,53.76115120070264,84.688,dry,0.9,1
1.915,141.5980478702157,141.5980478702157,141.5980478702157,141.5980478702157,54.845219304996576,54.845219304996576,54.845219304996576,54.845219304996576,84.68,dry,0.9,1
1.9160000000000001,140.4808201271418,140.4808201271418,140.4808201271418,140.4808201271418,55.92144738194905,55.92144738194905,55.92144738194905,55.92144738194905,84.672,dry,0.9,1
1.917,139.37947846634177,139.37947846634177,139.37947846634177,139.37947846634177,56.9895932847828,56.9895932847828,56.9895932847828,56.9895932847828,84.664,dry,0.9,1
1.9180000000000001,138.29445361551825,138.29445361551825,138.29445361551825,138.29445361551825,58.04941668517665,58.04941668517665,58.04941668517665,58.04941668517665,84.656,dry,0.9,1
1.919,137.22616969422785,137.22616969422785,137.22616969422785,137.22616969422785,59.10067912733562,59.10067912733562,59.10067912733562,59.10067912733562,84.648,dry,0.9,1
1.92,136.17504404547563,136.17504404547563,136.17504404547563,136.17504404547563,60.14314408164569,60.14314408164569,60.14314408164569,60.14314408164569,84.64,dry,0.9,1
1.921,135.14148707004682,135.14148707004682,135.14148707004682,135.14148707004682,61.17657699789049,61.17657699789049,61.17657699789049,61.17657699789049,84.632,dry,0.9,1
1.922,134.1259020636529,134.1259020636529,134.1259020636529,134.1259020636529,62.20074535802267,62.20074535802267,62.20074535802267,62.20074535802267,84.624,dry,0.9,1
1.923,133.1286850569451,133.1286850569451,133.1286850569451,133.1286850569451,63.21541872848259,63.21541872848259,63.21541872848259,63.21541872848259,84.616,dry,0.9,1
1.924,132.15022465846963,132.15022465846963,132.15022465846963,132.15022465846963,64.22036881204228,64.22036881204228,64.22036881204228,64.22036881204228,84.608,dry,0.9,1
1.925,131.1909019006169,131.1909019006169,131.1909019006169,131.1909019006169,65.21536949917254,65.21536949917254,65.21536949917254,65.21536949917254,84.6,dry,0.9,1
1.926,130.2510900886352,130.2510900886352,130.2510900886352,130.2510900886352,66.20019691891642,66.20019691891642,66.20019691891642,66.20019691891642,84.592,dry,0.9,1
1.927,129.33115465275947,129.33115465275947,129.33115465275947,129.33115465275947,67.17462948925913,67.17462948925913,67.17462948925913,67.17462948925913,84.584,dry,0.9,1
1.928,128.43145300352276,128.43145300352276,128.43145300352276,128.43145300352276,68.13844796698302,68.13844796698302,68.13844796698302,68.13844796698302,84.576,dry,0.9,1
1.929,127.55233439030027,127.55233439030027,127.55233439030027,127.55233439030027,69.09143549699735,69.09143549699735,69.09143549699735,69.09143549699735,84.568,dry,0.9,1
1.93,126.69413976314479,126.69413976314479,126.69413976314479,126.69413976314479,70.03337766112733,70.03337766112733,70.03337766112733,70.03337766112733,84.56,dry,0.9,1
1.931,125.85720163797109,125.85720163797109,125.85720163797109,125.85720163797109,70.96406252636052,70.96406252636052,70.96406252636052,70.96406252636052,84.55199999999999,dry,0.9,1
1.932,125.04184396513712,125.04184396513712,125.04184396513712,125.04184396513712,71.8832806925283,71.8832806925283,71.8832806925283,71.8832806925283,84.544,dry,0.9,1
1.933,124.24838200147659,124.24838200147659,124.24838200147659,124.24838200147659,72.7908253394212,72.7908253394212,72.7908253394212,72.7908253394212,84.536,dry,0.9,1
1.934,123.47712218583641,123.47712218583641,123.47712218583641,123.47712218583641,73.68649227332216,73.68649227332216,73.68649227332216,73.68649227332216,84.528,dry,0.9,1
1.935,122.72836201816082,122.72836201816082,122.72836201816082,122.72836201816082,74.57007997295023,74.57007997295023,74.57007997295023,74.57007997295023,84.52,dry,0.9,1
1.936,122.00238994217901,122.00238994217901,122.00238994217901,122.00238994217901,75.44138963479976,75.44138963479976,75.44138963479976,75.44138963479976,84.512,dry,0.9,1
1.937,121.29948523173312,121.29948523173312,121.29948523173312,121.29948523173312,76.30022521787328,76.30022521787328,76.30022521787328,76.30022521787328,84.504,dry,0.9,1
1.938,120.6199178808005,120.6199178808005,120.6199178808005,120.6199178808005,77.14639348778758,77.14639348778758,77.14639348778758,77.14639348778758,84.496,dry,0.9,1
1.939,119.96394849724489,119.96394849724489,119.96394849724489,119.96394849724489,77.97970406025165,77.97970406025165,77.97970406025165,77.97970406025165,84.488,dry,0.9,1
1.94,119.33182820034645,119.33182820034645,119.33182820034645,119.33182820034645,78.79996944390201,78.79996944390201,78.79996944390201,78.79996944390201,84.48,dry,0.9,1
1.941,118.72379852214323,118.72379852214323,118.72379852214323,118.72379852214323,79.6070050824884,79.6070050824884,79.6070050824884,79.6070050824884,84.472,dry,0.9,1
1.942,118.14009131263019,118.14009131263019,118.14009131263019,118.14009131263019,80.40062939639603,80.40062939639603,80.40062939639603,80.40062939639603,84.464,dry,0.9,1
1.943,117.58092864884607,117.58092864884607,117.58092864884607,117.58092864884607,81.18066382350288,81.18066382350288,81.18066382350288,81.18066382350288,84.456,dry,0.9,1
1.944,117.04652274788971,117.04652274788971,117.04652274788971,117.04652274788971,81.94693285935344,81.94693285935344,81.94693285935344,81.94693285935344,84.44800000000001,dry,0.9,1
1.945,116.53707588389504,116.53707588389504,116.53707588389504,116.53707588389504,82.69926409664731,82.69926409664731,82.69926409664731,82.69926409664731,84.44,dry,0.9,1
1.946,116.05278030900122,116.05278030900122,116.05278030900122,116.05278030900122,83.43748826402978,83.43748826402978,83.43748826402978,83.43748826402978,84.432,dry,0.9,1
1.947,115.5938181783458,115.5938181783458,115.5938181783458,115.5938181783458,84.1614392641781,84.1614392641781,84.1614392641781,84.1614392641781,84.424,dry,0.9,1
1.948,115.16036147911075,115.16036147911075,115.16036147911075,115.16036147911075,84.87095421117067,84.87095421117067,84.87095421117067,84.87095421117067,84.416,dry,0.9,1
1.949,114.75257196365158,114.75257196365158,114.75257196365158,114.75257196365158,85.5658734671382,85.5658734671382,85.5658734671382,85.5658734671382,84.408,dry,0.9,1
1.95,114.3706010867314,114.3706010867314,114.3706010867314,114.3706010867314,86.24604067817957,86.24604067817957,86.24604067817957,86.24604067817957,84.4,dry,0.9,1
1.951,114.01458994688673,114.01458994688673,114.01458994688673,114.01458994688673,86.91130280954172,86.91130280954172,86.91130280954172,86.91130280954172,84.392,dry,0.9,1
1.952,113.6846692319487,113.6846692319487,113.6846692319487,113.6846692319487,87.56151018005168,87.56151018005168,87.56151018005168,87.56151018005168,84.384,dry,0.9,1
1.953,113.380959168737,113.380959168737,113.380959168737,113.380959168737,88.1965164957941,88.1965164957941,88.1965164957941,88.1965164957941,84.376,dry,0.9,1
1.954,113.10356947695036,113.10356947695036,113.10356947695036,113.10356947695036,88.81617888302672,88.81617888302672,88.81617888302672,88.81617888302672,84.368,dry,0.9,1
1.955,112.85259932726736,112.85259932726736,112.85259932726736,112.85259932726736,89.42035792032704,89.42035792032704,89.42035792032704,89.42035792032704,84.36,dry,0.9,1
1.956,112.62813730367617,112.62813730367617,112.62813730367617,112.62813730367617,90.00891766995993,90.00891766995993,90.00891766995993,90.00891766995993,84.352,dry,0.9,1
1.957,112.43026137004604,112.43026137004604,112.43026137004604,112.43026137004604,90.58172570846511,90.58172570846511,90.58172570846511,90.58172570846511,84.344,dry,0.9,1
1.958,112.25903884095402,112.25903884095402,112.25903884095402,112.25903884095402,91.13865315645032,91.13865315645032,91.13865315645032,91.13865315645032,84.336,dry,0.9,1
1.959,112.1145263567767,112.1145263567767,112.1145263567767,112.1145263567767,91.67957470758927,91.67957470758927,91.67957470758927,91.67957470758927,84.328,dry,0.9,1
1.96,111.99676986305741,111.99676986305741,111.99676986305741,111.99676986305741,92.20436865681484,92.20436865681484,92.20436865681484,92.20436865681484,84.32,dry,0.9,1
